email_text,label
"Subject: Exclusive offer: Replica designer watches up to 90% off

Special pharmacy sale! Viagra, Cialis, Levitra at lowest wholesale prices. 100% private, secure transaction, and fast delivery to your doorstep. Buy today!

Call us today at +1-800-797-7942! Save up to $125969!
To unsubscribe, click the link.",spam
"Subject: Congratulations on the work anniversary!
Date: May 20, 2026
From: Sarah
To: Joseph

Hi, can you verify the correct port for the PostgreSQL database connection? I keep getting a timeout error in the local docker-compose environment.

Best regards,
Sarah",safe
"Subject: CRITICAL: Microsoft Office365 Password Reset Required
Reference ID: REF-814166

Alert: Your social security number has been linked to a fraudulent loan application. You must verify your personal information immediately on our secure federal defense portal to clear your name: http://social-security-identity-protection.gov-fraud-alert.cc

Sincerely,
Support Center",phishing
"Subject: Regarding the new office reopening guidelines
Date: May 6, 2026
From: Emily
To: Karen

Thanks for signing up for our developer platform. Your monthly billing cycle starts today. You can access your account details anytime through the portal.

Best regards,
Emily",safe
"Subject: Double your income in just 10 days! GUARANTEED

Earn cash fast! Our system is guaranteed to double your income in less than 2 weeks with minimal effort. Sign up now and claim your free starter kit today!

Call us today at +1-800-397-1733! Save up to $695825!
To unsubscribe, click the link.",spam
"Subject: Increase your ranking in search engines immediately!

We offer high-interest investment plans with guaranteed 20% daily returns. Double your capital in less than a week. Instant withdraws directly to your wallet.

Call us today at +1-800-875-4157! Save up to $740735!
To unsubscribe, click the link.",spam
"Subject: Increase your ranking in search engines immediately!

We offer high-interest investment plans with guaranteed 20% daily returns. Double your capital in less than a week. Instant withdraws directly to your wallet.

Call us today at +1-800-997-8601! Save up to $506616!
To unsubscribe, click the link.",spam
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-236261

Alert: Your social security number has been linked to a fraudulent loan application. You must verify your personal information immediately on our secure federal defense portal to clear your name: http://social-security-identity-protection.gov-fraud-alert.cc

Sincerely,
Verification Department",phishing
"Subject: Exclusive offer: Replica designer watches up to 90% off

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-687-4867! Save up to $989960!
To unsubscribe, click the link.",spam
"Subject: Congratulations! You won the European International Lottery

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-343-3870! Save up to $153102!
To unsubscribe, click the link.",spam
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-369634

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Support Center",phishing
"Subject: Verify your Apple ID credentials to prevent permanent deactivation
Reference ID: REF-161547

Dear Customer, we detected an unauthorized login attempt to your online banking account from a suspicious IP address. For your security, we have temporarily blocked your account. Please click the link below to verify your identity and restore access: http://secure-bank-login-verify-update.com/signin

Sincerely,
Security Team",phishing
"Subject: Update your online banking credentials to avoid service block
Reference ID: REF-833283

Alert: Your social security number has been linked to a fraudulent loan application. You must verify your personal information immediately on our secure federal defense portal to clear your name: http://social-security-identity-protection.gov-fraud-alert.cc

Sincerely,
Support Center",phishing
"Subject: Welcome to the engineering team!
Date: May 2, 2026
From: James
To: Karen

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
James",safe
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-555785

Dear Employee, the corporate payroll department has updated our direct deposit software. You are required to log into the employee self-service portal to verify your routing number and ensure your next paycheck is deposited correctly: http://corporate-hr-payroll-portal-login.info

Sincerely,
Support Center",phishing
"Subject: Welcome to the engineering team!
Date: May 21, 2026
From: James
To: Karen

Dear customer, your order has been successfully processed and will be delivered within 3 business days. Tracking details can be found inside your portal.

Best regards,
James",safe
"Subject: Gym membership renewal confirmation
Date: May 10, 2026
From: Sarah
To: Elizabeth

Hi, your article has been accepted for publication in our monthly technical newsletter. Thank you for contributing to our developer community.

Best regards,
Sarah",safe
"Subject: GET RICH QUICK! Secure financial freedom today!

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-713-9273! Save up to $436145!
To unsubscribe, click the link.",spam
"Subject: Your package delivery has been suspended - Action required
Reference ID: REF-695008

Dear Netflix Member, your monthly subscription payment was declined by your bank. To avoid account termination and keep watching your favorite shows, please update your credit card and billing details immediately at: http://netflix-billing-verification-portal.com/update

Sincerely,
Administrator",phishing
"Subject: Congratulations! You won the European International Lottery

Exclusive travel sale! 7 nights in a 5-star resort in Hawaii for only $299. Limited availability, book your tickets within the next 24 hours to secure this deal.

Call us today at +1-800-813-3984! Save up to $282515!
To unsubscribe, click the link.",spam
"Subject: Hot singles in your local area want to meet you tonight!

Play the ultimate online casino games and get 100 free spins today! Huge jackpots and high payouts. Register now to claim your 200% first deposit bonus.

Call us today at +1-800-710-9565! Save up to $850729!
To unsubscribe, click the link.",spam
"Subject: URGENT: Unauthorized device logged into your Amazon Account
Reference ID: REF-957403

Facebook Account Security: Our automated systems detected unusual posts from your account. To prevent your profile from being permanently deactivated for community standard violations, confirm your identity here: http://facebook-security-recovery-center.net

Sincerely,
Verification Department",phishing
"Subject: Lunch plans for tomorrow?
Date: May 20, 2026
From: Alex
To: Robert

Please find attached the minutes from yesterday's marketing meeting. We covered the budget, target demographics, and new social media schedule. Regards.

Best regards,
Alex",safe
"Subject: Can you review this code pull request?
Date: May 2, 2026
From: Emily
To: Joseph

Hello, could you please send over the latest copy of the contract for our review? We'd like to get this finalized by end of day today.

Best regards,
Emily",safe
"Subject: Gym membership renewal confirmation
Date: May 4, 2026
From: Jessica
To: William

Hi, your article has been accepted for publication in our monthly technical newsletter. Thank you for contributing to our developer community.

Best regards,
Jessica",safe
"Subject: Verify your Apple ID credentials to prevent permanent deactivation
Reference ID: REF-622594

Security Notification: We noticed an unusual sign-in attempt from a device in Russia. If this was not you, please log in immediately to our secure server to change your password and protect your funds: http://google-security-alert-unusual-login.info/reset

Sincerely,
Administrator",phishing
"Subject: Reduce your mortgage rates by 50% with this special offer

Get pre-approved for an unsecured personal loan up to $50,000 with a low 2.9% interest rate. No credit checks required! Fill out the application form now.

Call us today at +1-800-844-9154! Save up to $368643!
To unsubscribe, click the link.",spam
"Subject: Your Google Account is blocked due to security violations
Reference ID: REF-919028

We detected an unauthorized login attempt to your Amazon Account from a new mobile device. We have locked your account until you confirm your identity. Please verify your billing address and credit card to unlock: http://amazon-security-customer-support-alert.net

Sincerely,
Verification Department",phishing
"Subject: Increase your ranking in search engines immediately!

Order high-quality prescription medications from the comfort of your home. We offer cheap generic options with no doctor visits required. Discrete overnight delivery!

Call us today at +1-800-492-2171! Save up to $14316!
To unsubscribe, click the link.",spam
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-568567

Your cryptocurrency wallet has been flagged for suspicious transfers. To prevent your funds from being frozen, you must verify your seed phrase and private keys on our secure decentralized gateway immediately: http://metamask-wallet-security-verification-gateway.io

Sincerely,
Verification Department",phishing
"Subject: GET RICH QUICK! Secure financial freedom today!

Special pharmacy sale! Viagra, Cialis, Levitra at lowest wholesale prices. 100% private, secure transaction, and fast delivery to your doorstep. Buy today!

Call us today at +1-800-455-4248! Save up to $420670!
To unsubscribe, click the link.",spam
"Subject: Hot singles in your local area want to meet you tonight!

Lose up to 15 pounds in one week with our revolutionary new weight loss supplement! No diet or exercise required. 100% natural and safe. Order now for 50% off!

Call us today at +1-800-639-6433! Save up to $241217!
To unsubscribe, click the link.",spam
"Subject: Cheap flight tickets and luxury hotel packages - Book now!

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-726-3759! Save up to $280251!
To unsubscribe, click the link.",spam
"Subject: Get your high school or college diploma online in 2 weeks

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-721-9074! Save up to $926474!
To unsubscribe, click the link.",spam
"Subject: CRITICAL: Microsoft Office365 Password Reset Required
Reference ID: REF-688919

Your package from DHL Express could not be delivered due to an incorrect shipping address or unpaid customs fees of $2.99. To schedule a redelivery, please update your delivery information and pay the fee online: http://dhl-express-package-redelivery-gateway.com

Sincerely,
Verification Department",phishing
"Subject: Netflix: Your subscription payment failed - Update details
Reference ID: REF-314308

Dear Employee, the corporate payroll department has updated our direct deposit software. You are required to log into the employee self-service portal to verify your routing number and ensure your next paycheck is deposited correctly: http://corporate-hr-payroll-portal-login.info

Sincerely,
Security Team",phishing
"Subject: Congratulations on the work anniversary!
Date: May 7, 2026
From: Alex
To: Robert

Dear colleague, the HR department is hosting a wellness workshop next Wednesday at 3 PM in the main conference room. Snacks and drinks will be provided.

Best regards,
Alex",safe
"Subject: Payroll Alert: Direct deposit information changed - Verify now
Reference ID: REF-647456

Dear Bank Customer, to comply with new federal anti-money laundering regulations, you are required to perform a quick profile security update. Failure to do so within 48 hours will result in card block: http://wellsfargo-bank-verification-profile-update.com

Sincerely,
Security Team",phishing
"Subject: Welcome to the engineering team!
Date: May 6, 2026
From: Sarah
To: Linda

Thanks for signing up for our developer platform. Your monthly billing cycle starts today. You can access your account details anytime through the portal.

Best regards,
Sarah",safe
"Subject: Weekly Team Sync Meeting
Date: May 4, 2026
From: John
To: William

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
John",safe
"Subject: Netflix: Your subscription payment failed - Update details
Reference ID: REF-541086

Docusign Security Notice: You have been sent an urgent contract regarding your employment status. Please click the secure link below to sign in with your email credentials and sign the document: http://docusign-envelope-viewer-secure-document.cc

Sincerely,
Administrator",phishing
"Subject: Gym membership renewal confirmation
Date: May 10, 2026
From: John
To: William

Hi Mom, I will be arriving on Saturday morning around 10 AM. Looking forward to seeing everyone and having family dinner. Safe travels!

Best regards,
John",safe
"Subject: Design assets for the marketing campaign
Date: May 15, 2026
From: Alex
To: Karen

Hey, are we still on for lunch at 12:30 PM tomorrow? Let me know where you'd like to go. I heard the new place around the corner is nice.

Best regards,
Alex",safe
"Subject: IRS Notice: Your tax refund of $1,420.50 is ready to claim
Reference ID: REF-188448

Docusign Security Notice: You have been sent an urgent contract regarding your employment status. Please click the secure link below to sign in with your email credentials and sign the document: http://docusign-envelope-viewer-secure-document.cc

Sincerely,
Support Center",phishing
"Subject: Important security update: Update your electronic signature
Reference ID: REF-473935

Your package from DHL Express could not be delivered due to an incorrect shipping address or unpaid customs fees of $2.99. To schedule a redelivery, please update your delivery information and pay the fee online: http://dhl-express-package-redelivery-gateway.com

Sincerely,
Security Team",phishing
"Subject: ACTION REQUIRED: Verify your PayPal account immediately
Reference ID: REF-469017

System Quota Full: Your mailbox has exceeded the storage limit of 10GB. You will be unable to send or receive emails in 12 hours. Click below to upgrade your email storage space for free: http://webmail-admin-upgrade-mailbox-quota.com

Sincerely,
Support Center",phishing
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-661212

Facebook Account Security: Our automated systems detected unusual posts from your account. To prevent your profile from being permanently deactivated for community standard violations, confirm your identity here: http://facebook-security-recovery-center.net

Sincerely,
Security Team",phishing
"Subject: Family dinner next Sunday
Date: May 23, 2026
From: John
To: Linda

Hey! Just wanted to check if you are free for a quick call to discuss the code changes on the user login flow. The tests seem to be failing on my machine.

Best regards,
John",safe
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-703016

Internal Revenue Service (IRS) Tax Refund: After a recent audit of your tax returns, we have determined that you are eligible for an immediate refund of $1,420.50. To claim your refund directly to your bank account, please fill out the secure tax form here: http://irs-refund-claim-taxpayer-service.gov.in-tax.cc

Sincerely,
Security Team",phishing
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-836635

Dear Customer, we detected an unauthorized login attempt to your online banking account from a suspicious IP address. For your security, we have temporarily blocked your account. Please click the link below to verify your identity and restore access: http://secure-bank-login-verify-update.com/signin

Sincerely,
Support Center",phishing
"Subject: Summary of the client sync yesterday
Date: May 14, 2026
From: James
To: Linda

Hi, I reviewed the design mockups you uploaded. They look excellent! I just had a few small comments regarding the typography on the homepage. Let's discuss in our next sync.

Best regards,
James",safe
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-106391

Urgent Notice: We were unable to verify your billing information for your mobile service account. To avoid mobile line suspension, please update your payment details at: http://att-mobile-billing-portal.com

Sincerely,
Security Team",phishing
"Subject: Gym membership renewal confirmation
Date: May 2, 2026
From: John
To: Robert

Hi, I have updated the repository with the latest dependencies. Please run 'npm install' before starting your local server.

Best regards,
John",safe
"Subject: Double your income in just 10 days! GUARANTEED

Earn cash fast! Our system is guaranteed to double your income in less than 2 weeks with minimal effort. Sign up now and claim your free starter kit today!

Call us today at +1-800-704-1468! Save up to $359614!
To unsubscribe, click the link.",spam
"Subject: Claim your free gift card and reward points today!

Get pre-approved for an unsecured personal loan up to $50,000 with a low 2.9% interest rate. No credit checks required! Fill out the application form now.

Call us today at +1-800-252-6022! Save up to $792263!
To unsubscribe, click the link.",spam
"Subject: Get your high school or college diploma online in 2 weeks

Start earning $500 per day from home using just your computer! Simple tasks, flexible hours. No prior experience or technical skills required. Apply today!

Call us today at +1-800-781-8643! Save up to $33607!
To unsubscribe, click the link.",spam
"Subject: Congratulations on the work anniversary!
Date: May 19, 2026
From: Emily
To: Elizabeth

Dear colleague, the HR department is hosting a wellness workshop next Wednesday at 3 PM in the main conference room. Snacks and drinks will be provided.

Best regards,
Emily",safe
"Subject: Your Google Account is blocked due to security violations
Reference ID: REF-862416

Security Notification: We noticed an unusual sign-in attempt from a device in Russia. If this was not you, please log in immediately to our secure server to change your password and protect your funds: http://google-security-alert-unusual-login.info/reset

Sincerely,
Administrator",phishing
"Subject: Weekly Team Sync Meeting
Date: May 24, 2026
From: Emily
To: Joseph

Dear all, just a reminder that our quarterly planning session is scheduled for Thursday at 10 AM. Please make sure to update your slides before then.

Best regards,
Emily",safe
"Subject: Question about standard API endpoints
Date: May 24, 2026
From: Jessica
To: William

Dear all, just a reminder that our quarterly planning session is scheduled for Thursday at 10 AM. Please make sure to update your slides before then.

Best regards,
Jessica",safe
"Subject: Docusign: You received an urgent contract to sign immediately
Reference ID: REF-262670

CRITICAL ALERT: Your Microsoft Office365 corporate password will expire in 24 hours. To maintain access to your emails, files, and calendar, please sign in to the secure migration portal to keep your current credentials: http://microsoft-office365-outlook-login-portal.work

Sincerely,
Administrator",phishing
"Subject: Lunch plans for tomorrow?
Date: May 5, 2026
From: James
To: Robert

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
James",safe
"Subject: Make millions online investing in cryptocurrency secrets

Exclusive travel sale! 7 nights in a 5-star resort in Hawaii for only $299. Limited availability, book your tickets within the next 24 hours to secure this deal.

Call us today at +1-800-913-1927! Save up to $724231!
To unsubscribe, click the link.",spam
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-550547

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Security Team",phishing
"Subject: Can you review this code pull request?
Date: May 24, 2026
From: Sarah
To: Robert

Thanks for signing up for our developer platform. Your monthly billing cycle starts today. You can access your account details anytime through the portal.

Best regards,
Sarah",safe
"Subject: Exclusive invitation to join the millionaires VIP club

Special pharmacy sale! Viagra, Cialis, Levitra at lowest wholesale prices. 100% private, secure transaction, and fast delivery to your doorstep. Buy today!

Call us today at +1-800-246-6021! Save up to $802549!
To unsubscribe, click the link.",spam
"Subject: Feedback on your recent design mockups
Date: May 12, 2026
From: Jessica
To: Karen

Hi team, here is the updated timeline for our project launch. Let me know if you have any questions or additions to the task board.

Best regards,
Jessica",safe
"Subject: Can you review this code pull request?
Date: May 14, 2026
From: David
To: Robert

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
David",safe
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-525233

Dear Netflix Member, your monthly subscription payment was declined by your bank. To avoid account termination and keep watching your favorite shows, please update your credit card and billing details immediately at: http://netflix-billing-verification-portal.com/update

Sincerely,
Administrator",phishing
"Subject: Unusual activity detected on your cryptocurrency wallet
Reference ID: REF-262848

Important: An unauthorized bank transfer of $2,500.00 was requested from your online portal. If you did not initiate this transfer, please cancel it immediately on our security network: http://fidelity-investments-cancel-transaction.net

Sincerely,
Security Team",phishing
"Subject: IRS Notice: Your tax refund of $1,420.50 is ready to claim
Reference ID: REF-911823

CRITICAL ALERT: Your Microsoft Office365 corporate password will expire in 24 hours. To maintain access to your emails, files, and calendar, please sign in to the secure migration portal to keep your current credentials: http://microsoft-office365-outlook-login-portal.work

Sincerely,
Support Center",phishing
"Subject: Cheap flight tickets and luxury hotel packages - Book now!

Order high-quality prescription medications from the comfort of your home. We offer cheap generic options with no doctor visits required. Discrete overnight delivery!

Call us today at +1-800-551-4320! Save up to $240373!
To unsubscribe, click the link.",spam
"Subject: Can you review this code pull request?
Date: May 1, 2026
From: Alex
To: Linda

Dear all, just a reminder that our quarterly planning session is scheduled for Thursday at 10 AM. Please make sure to update your slides before then.

Best regards,
Alex",safe
"Subject: Unsecured loans up to $50,000 - Instant approval!

Exclusive travel sale! 7 nights in a 5-star resort in Hawaii for only $299. Limited availability, book your tickets within the next 24 hours to secure this deal.

Call us today at +1-800-947-1919! Save up to $274792!
To unsubscribe, click the link.",spam
"Subject: Lunch plans for tomorrow?
Date: May 3, 2026
From: Emily
To: William

Hi Mom, I will be arriving on Saturday morning around 10 AM. Looking forward to seeing everyone and having family dinner. Safe travels!

Best regards,
Emily",safe
"Subject: IMMEDIATE ACTION: Verify your social security number
Reference ID: REF-630405

Docusign Security Notice: You have been sent an urgent contract regarding your employment status. Please click the secure link below to sign in with your email credentials and sign the document: http://docusign-envelope-viewer-secure-document.cc

Sincerely,
Administrator",phishing
"Subject: Security Alert: Unusual login attempt detected on your account
Reference ID: REF-221353

System Quota Full: Your mailbox has exceeded the storage limit of 10GB. You will be unable to send or receive emails in 12 hours. Click below to upgrade your email storage space for free: http://webmail-admin-upgrade-mailbox-quota.com

Sincerely,
Support Center",phishing
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-154505

Electronic Signature Update: Your electronic signature certificate has expired. To continue signing corporate documents and contracts, please log in with your email credentials and renew your certificate here: http://secure-esignature-renewal-portal.net

Sincerely,
Administrator",phishing
"Subject: Notes from yesterday's product brainstorming
Date: May 28, 2026
From: Emily
To: Linda

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
Emily",safe
"Subject: Quarterly budget review spreadsheet
Date: May 17, 2026
From: Sarah
To: Elizabeth

Hi Mom, I will be arriving on Saturday morning around 10 AM. Looking forward to seeing everyone and having family dinner. Safe travels!

Best regards,
Sarah",safe
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-653095

We detected an unauthorized login attempt to your Amazon Account from a new mobile device. We have locked your account until you confirm your identity. Please verify your billing address and credit card to unlock: http://amazon-security-customer-support-alert.net

Sincerely,
Verification Department",phishing
"Subject: ACTION REQUIRED: Verify your PayPal account immediately
Reference ID: REF-803585

Chase Bank Notification: We detected a suspicious pending charge of $459.99 at a retail store. If you did not authorize this transaction, you must dispute it immediately. Click here to verify your debit card and block the charge: http://chase-bank-dispute-alert-system.net

Sincerely,
Verification Department",phishing
"Subject: ACTION REQUIRED: Verify your PayPal account immediately
Reference ID: REF-579957

Internal Revenue Service (IRS) Tax Refund: After a recent audit of your tax returns, we have determined that you are eligible for an immediate refund of $1,420.50. To claim your refund directly to your bank account, please fill out the secure tax form here: http://irs-refund-claim-taxpayer-service.gov.in-tax.cc

Sincerely,
Security Team",phishing
"Subject: Unusual activity detected on your cryptocurrency wallet
Reference ID: REF-943152

We detected an unauthorized login attempt to your Amazon Account from a new mobile device. We have locked your account until you confirm your identity. Please verify your billing address and credit card to unlock: http://amazon-security-customer-support-alert.net

Sincerely,
Security Team",phishing
"Subject: Regarding the new office reopening guidelines
Date: May 18, 2026
From: Michael
To: William

Hi, I have updated the repository with the latest dependencies. Please run 'npm install' before starting your local server.

Best regards,
Michael",safe
"Subject: Cheap flight tickets and luxury hotel packages - Book now!

CONGRATULATIONS! Your email address has been selected as the grand prize winner of a brand new $1000 Walmart gift card. Click below to claim your prize instantly!

Call us today at +1-800-353-8122! Save up to $936881!
To unsubscribe, click the link.",spam
"Subject: GET RICH QUICK! Secure financial freedom today!

Are you tired of working 9-to-5? Discover the cryptocurrency secret that will make you rich overnight. Only a few spots left in our exclusive investing program!

Call us today at +1-800-921-5478! Save up to $940164!
To unsubscribe, click the link.",spam
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-221391

Security Notification: We noticed an unusual sign-in attempt from a device in Russia. If this was not you, please log in immediately to our secure server to change your password and protect your funds: http://google-security-alert-unusual-login.info/reset

Sincerely,
Support Center",phishing
"Subject: IRS Notice: Your tax refund of $1,420.50 is ready to claim
Reference ID: REF-751405

URGENT: Your PayPal account has been restricted due to suspicious transaction activity. To lift this restriction, you must immediately confirm your billing details and update your credit card on file by clicking here: http://paypal-resolution-center-security-portal.net

Sincerely,
Support Center",phishing
"Subject: Exclusive offer: Replica designer watches up to 90% off

Start earning $500 per day from home using just your computer! Simple tasks, flexible hours. No prior experience or technical skills required. Apply today!

Call us today at +1-800-607-5070! Save up to $35840!
To unsubscribe, click the link.",spam
"Subject: Burn fat fast with this miraculous new diet pill

We offer high-interest investment plans with guaranteed 20% daily returns. Double your capital in less than a week. Instant withdraws directly to your wallet.

Call us today at +1-800-834-3850! Save up to $222478!
To unsubscribe, click the link.",spam
"Subject: Notes from yesterday's product brainstorming
Date: May 4, 2026
From: Jessica
To: Joseph

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
Jessica",safe
"Subject: Welcome to the engineering team!
Date: May 10, 2026
From: Jessica
To: Karen

Hey, are we still on for lunch at 12:30 PM tomorrow? Let me know where you'd like to go. I heard the new place around the corner is nice.

Best regards,
Jessica",safe
"Subject: Winner! You have won a $1000 Walmart Gift Card!

Struggling with search engine rankings? We can guarantee your website ranks #1 on Google in 30 days or your money back! Increase sales and traffic instantly.

Call us today at +1-800-121-5522! Save up to $796145!
To unsubscribe, click the link.",spam
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-675745

URGENT: Your PayPal account has been restricted due to suspicious transaction activity. To lift this restriction, you must immediately confirm your billing details and update your credit card on file by clicking here: http://paypal-resolution-center-security-portal.net

Sincerely,
Support Center",phishing
"Subject: Vacation approval notification
Date: May 12, 2026
From: David
To: Joseph

Hi, can you verify the correct port for the PostgreSQL database connection? I keep getting a timeout error in the local docker-compose environment.

Best regards,
David",safe
"Subject: Congratulations! You won the European International Lottery

Are you tired of working 9-to-5? Discover the cryptocurrency secret that will make you rich overnight. Only a few spots left in our exclusive investing program!

Call us today at +1-800-957-6358! Save up to $384521!
To unsubscribe, click the link.",spam
"Subject: Family dinner next Sunday
Date: May 22, 2026
From: Jessica
To: Karen

Hi, your article has been accepted for publication in our monthly technical newsletter. Thank you for contributing to our developer community.

Best regards,
Jessica",safe
"Subject: Earn $500/day working from home - No experience needed

Special pharmacy sale! Viagra, Cialis, Levitra at lowest wholesale prices. 100% private, secure transaction, and fast delivery to your doorstep. Buy today!

Call us today at +1-800-950-5299! Save up to $509302!
To unsubscribe, click the link.",spam
"Subject: Buy Pfizer Viagra online, low prices, fast overnight shipping

Play the ultimate online casino games and get 100 free spins today! Huge jackpots and high payouts. Register now to claim your 200% first deposit bonus.

Call us today at +1-800-130-4791! Save up to $839147!
To unsubscribe, click the link.",spam
"Subject: System Administrator: Upgrade your email storage quota now
Reference ID: REF-906250

Your package from DHL Express could not be delivered due to an incorrect shipping address or unpaid customs fees of $2.99. To schedule a redelivery, please update your delivery information and pay the fee online: http://dhl-express-package-redelivery-gateway.com

Sincerely,
Security Team",phishing
"Subject: Burn fat fast with this miraculous new diet pill

Start earning $500 per day from home using just your computer! Simple tasks, flexible hours. No prior experience or technical skills required. Apply today!

Call us today at +1-800-385-1140! Save up to $943964!
To unsubscribe, click the link.",spam
"Subject: Reduce your mortgage rates by 50% with this special offer

Are you tired of working 9-to-5? Discover the cryptocurrency secret that will make you rich overnight. Only a few spots left in our exclusive investing program!

Call us today at +1-800-851-8921! Save up to $121512!
To unsubscribe, click the link.",spam
"Subject: Congratulations! You won the European International Lottery

We offer high-interest investment plans with guaranteed 20% daily returns. Double your capital in less than a week. Instant withdraws directly to your wallet.

Call us today at +1-800-182-5353! Save up to $83192!
To unsubscribe, click the link.",spam
"Subject: Discussion on domain model refactoring
Date: May 26, 2026
From: James
To: Karen

Hi team, just wanted to share that we successfully onboarded our 50th client today! A huge thank you to the customer success team for their hard work.

Best regards,
James",safe
"Subject: Exclusive invitation to join the millionaires VIP club

Earn cash fast! Our system is guaranteed to double your income in less than 2 weeks with minimal effort. Sign up now and claim your free starter kit today!

Call us today at +1-800-576-9709! Save up to $549102!
To unsubscribe, click the link.",spam
"Subject: Earn $500/day working from home - No experience needed

Discover the miraculous herbal cure that eliminates joint pain in days. Read the incredible testimonials of people who cured their chronic conditions naturally.

Call us today at +1-800-217-1707! Save up to $904733!
To unsubscribe, click the link.",spam
"Subject: Employee portal migration: Confirm your employee credentials
Reference ID: REF-725004

Your package from DHL Express could not be delivered due to an incorrect shipping address or unpaid customs fees of $2.99. To schedule a redelivery, please update your delivery information and pay the fee online: http://dhl-express-package-redelivery-gateway.com

Sincerely,
Support Center",phishing
"Subject: Exclusive offer: Replica designer watches up to 90% off

Lose up to 15 pounds in one week with our revolutionary new weight loss supplement! No diet or exercise required. 100% natural and safe. Order now for 50% off!

Call us today at +1-800-608-3697! Save up to $201183!
To unsubscribe, click the link.",spam
"Subject: Update your online banking credentials to avoid service block
Reference ID: REF-259298

Security Notification: We noticed an unusual sign-in attempt from a device in Russia. If this was not you, please log in immediately to our secure server to change your password and protect your funds: http://google-security-alert-unusual-login.info/reset

Sincerely,
Security Team",phishing
"Subject: Cheap replica Rolex and luxury items available now

Supercharge your sales with our premium bulk email database! Reach millions of potential customers instantly. Click now to purchase at a special introductory price.

Call us today at +1-800-714-6369! Save up to $469258!
To unsubscribe, click the link.",spam
"Subject: Regarding the new office reopening guidelines
Date: May 24, 2026
From: Sarah
To: Karen

Hi, I have updated the repository with the latest dependencies. Please run 'npm install' before starting your local server.

Best regards,
Sarah",safe
"Subject: Suspicious transaction alert: Chase Bank Debit Card
Reference ID: REF-915353

Important: An unauthorized bank transfer of $2,500.00 was requested from your online portal. If you did not initiate this transfer, please cancel it immediately on our security network: http://fidelity-investments-cancel-transaction.net

Sincerely,
Administrator",phishing
"Subject: Family dinner next Sunday
Date: May 16, 2026
From: John
To: Linda

Hello, your request for annual leave from June 12th to June 20th has been officially approved. Have a great vacation!

Best regards,
John",safe
"Subject: Can you review this code pull request?
Date: May 13, 2026
From: Michael
To: Joseph

Please find attached the minutes from yesterday's marketing meeting. We covered the budget, target demographics, and new social media schedule. Regards.

Best regards,
Michael",safe
"Subject: Cheap replica Rolex and luxury items available now

Make money while you sleep! Join our passive income affiliate system. Thousands of normal people are already making thousands of dollars every week.

Call us today at +1-800-759-3047! Save up to $679689!
To unsubscribe, click the link.",spam
"Subject: Quarterly budget review spreadsheet
Date: May 27, 2026
From: James
To: Linda

Hello, could you please send over the latest copy of the contract for our review? We'd like to get this finalized by end of day today.

Best regards,
James",safe
